model,feature_set,horizon,split,MAE,RMSE,R2,r,Bias,MAPE,sMAPE,WAPE,nMAE,nRMSE,range_y,n,NLL,mean_epistemic_std,mean_aleatoric_std,mean_total_std,pit_ks_stat,pit_ks_pvalue,coverage_50,sharpness_50,coverage_68,sharpness_68,coverage_80,sharpness_80,coverage_90,sharpness_90,coverage_95,sharpness_95,coverage_99,sharpness_99
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA,t+1,train,1.408,3.3348,0.9625,0.9811,-0.0767,3.09,3.09,2.76,0.0176,0.0416,80.2128,1108,1.8103,0.32,2.1671,2.1994,0.1151,0.0,0.6751,2.9669,0.8213,4.3744,0.8935,5.6373,0.9359,7.2353,0.9666,8.6214,0.9847,11.3305
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA,t+2,train,2.3016,4.4544,0.9327,0.9658,-0.0117,5.06,4.98,4.53,0.0287,0.0555,80.2128,1108,2.304,0.556,3.3144,3.373,0.0996,0.0,0.6273,4.5502,0.7861,6.7087,0.8773,8.6454,0.9368,11.0963,0.9612,13.2221,0.9856,17.3767
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA,t+3,train,2.9937,5.1112,0.9109,0.9544,0.0636,6.57,6.46,5.9,0.0373,0.0637,80.2128,1108,2.5814,0.7774,4.1291,4.2169,0.0895,0.0,0.5921,5.6886,0.7617,8.3871,0.8628,10.8084,0.9323,13.8725,0.9639,16.5301,0.9883,21.7242
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA,t+4,train,3.4996,5.6321,0.8913,0.9441,0.0367,7.76,7.57,6.92,0.0436,0.0702,80.2128,1108,2.746,0.9518,4.7358,4.8504,0.0624,0.0003,0.5794,6.5431,0.7536,9.6471,0.8529,12.4321,0.9305,15.9565,0.9711,19.0133,0.9928,24.9877
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA,t+5,train,3.8903,6.0619,0.8736,0.9347,0.1728,8.84,8.5,7.71,0.0485,0.0756,80.2128,1108,2.8749,1.1244,5.3209,5.4614,0.0666,0.0001,0.5812,7.3674,0.7644,10.8623,0.8556,13.9982,0.9332,17.9665,0.972,21.4084,0.9928,28.1354
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA,t+6,train,4.2972,6.5138,0.8537,0.9241,0.2757,9.95,9.44,8.53,0.0536,0.0812,80.2128,1108,2.9883,1.2521,5.8901,6.048,0.0684,0.0001,0.574,8.1586,0.7473,12.029,0.8637,15.5016,0.9413,19.8961,0.9702,23.7077,0.9901,31.1572
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA,t+7,train,4.7439,7.027,0.8291,0.9108,0.3071,11.14,10.5,9.44,0.0591,0.0876,80.2128,1108,3.1014,1.3461,6.41,6.5759,0.067,0.0001,0.5722,8.8708,0.7347,13.079,0.8556,16.8548,0.9368,21.6329,0.9675,25.7772,0.9901,33.877
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA,ALL,train,3.3049,5.5724,0.8938,0.9454,0.1096,7.49,7.22,6.53,0.0412,0.0695,80.2128,7756,2.6295,0.904,4.5668,4.675,0.0772,0.0,0.6002,6.3065,0.767,9.2982,0.8659,11.9826,0.9353,15.3794,0.9675,18.3257,0.9892,24.0841
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA,t+1,val,1.1562,2.4942,0.9627,0.9812,-0.0116,2.42,2.45,2.32,0.0211,0.0456,54.7076,135,1.8931,0.2499,2.1636,2.1877,0.1562,0.0024,0.7407,2.9512,0.8519,4.3512,0.9259,5.6074,0.9481,7.197,0.9704,8.5758,0.9778,11.2705
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA,t+2,val,2.1159,3.7327,0.9156,0.957,-0.17,4.44,4.43,4.27,0.0383,0.0675,55.2959,135,2.4299,0.4389,3.192,3.2351,0.102,0.1121,0.6148,4.3641,0.8222,6.4343,0.8667,8.2919,0.9407,10.6425,0.9704,12.6814,0.9778,16.6661
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA,t+3,val,2.6574,4.0299,0.9008,0.9495,-0.1095,5.77,5.63,5.43,0.0505,0.0766,52.6303,135,2.6102,0.6574,4.075,4.1438,0.0958,0.1569,0.5926,5.5899,0.7259,8.2416,0.8667,10.6209,0.963,13.6318,0.9704,16.2433,0.9926,21.3473
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA,t+4,val,3.105,4.3989,0.8805,0.9393,-0.0134,6.95,6.69,6.42,0.0611,0.0866,50.782,135,2.7716,0.8216,4.8168,4.902,0.1056,0.0917,0.5926,6.6127,0.7037,9.7497,0.8963,12.5643,0.9778,16.1261,0.9778,19.2155,0.9926,25.2534
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA,t+5,val,3.688,5.032,0.8423,0.9197,0.2146,8.54,8.11,7.7,0.0721,0.0984,51.1448,135,2.9229,1.0054,5.4995,5.605,0.0885,0.2275,0.6,7.561,0.7481,11.1478,0.8519,14.3661,0.9704,18.4387,0.9852,21.971,0.9926,28.8748
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA,t+6,val,4.3608,5.8439,0.7854,0.8887,0.4001,10.28,9.65,9.13,0.0861,0.1154,50.6437,135,3.0818,1.1606,6.296,6.4183,0.0796,0.3409,0.5926,8.6582,0.763,12.7655,0.8889,16.4508,0.9556,21.1143,0.9778,25.1593,0.9926,33.0649
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA,t+7,val,4.8957,6.5003,0.7424,0.8653,0.4441,11.51,10.76,10.26,0.0935,0.1241,52.3881,135,3.2089,1.324,6.9796,7.1201,0.0782,0.3615,0.5778,9.6049,0.7333,14.1614,0.8889,18.2497,0.963,23.4232,0.9704,27.9104,0.9926,36.6805
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA,ALL,val,3.1399,4.743,0.8626,0.9296,0.1077,7.13,6.82,6.46,0.0566,0.0854,55.5171,945,2.7026,0.8083,4.7175,4.8017,0.0763,0.0,0.6159,6.4774,0.764,9.5502,0.8836,12.3073,0.9598,15.7962,0.9746,18.8224,0.9884,24.7368
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA,t+1,test,2.0217,4.0998,0.9028,0.9503,0.0979,4.04,4.11,4.16,0.0386,0.0782,52.4191,144,4.74,0.3623,2.6896,2.7251,0.1495,0.0028,0.6528,3.6761,0.7708,5.42,0.8333,6.9848,0.8681,8.9648,0.8889,10.6823,0.9028,14.0389
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA,t+2,test,3.1216,5.1618,0.8407,0.9177,0.2896,6.43,6.38,6.47,0.0595,0.0984,52.4615,144,4.0533,0.6274,4.1208,4.1906,0.1113,0.0522,0.6181,5.6531,0.7014,8.3348,0.7917,10.741,0.8194,13.7859,0.8472,16.4269,0.8958,21.5887
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA,t+3,test,4.1027,6.0982,0.7709,0.8808,0.5102,8.75,8.5,8.55,0.0782,0.1162,52.4615,144,4.5556,0.8984,5.0018,5.1105,0.084,0.247,0.5903,6.894,0.7083,10.1644,0.7708,13.0988,0.7986,16.8121,0.8542,20.0329,0.9097,26.3277
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA,t+4,test,4.4381,6.3303,0.7492,0.8687,0.6084,9.71,9.3,9.3,0.0846,0.1207,52.4615,144,4.1472,1.1078,5.7239,5.871,0.0787,0.3173,0.6181,7.9199,0.7292,11.677,0.7847,15.0481,0.8333,19.314,0.8819,23.014,0.9167,30.2456
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA,t+5,test,4.9403,6.8467,0.7061,0.8449,0.6974,10.91,10.42,10.37,0.0942,0.1305,52.4615,144,3.9859,1.3195,6.3726,6.5582,0.0811,0.284,0.5903,8.8469,0.7431,13.0438,0.7986,16.8094,0.8264,21.5747,0.8681,25.7078,0.9167,33.7858
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA,t+6,test,5.7484,7.9279,0.6112,0.7921,0.7689,12.57,12.0,12.06,0.1096,0.1511,52.4615,144,3.8509,1.4778,7.0634,7.266,0.0792,0.31,0.5486,9.8017,0.7153,14.4515,0.7569,18.6236,0.8264,23.9032,0.8681,28.4824,0.9028,37.4322
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA,t+7,test,6.6289,8.8365,0.5327,0.7474,1.2015,15.3,14.27,14.02,0.1086,0.1447,61.0471,144,3.9335,1.5531,7.6554,7.8504,0.0837,0.2515,0.5208,10.5901,0.6875,15.6139,0.75,20.1215,0.8194,25.8256,0.8819,30.7731,0.9028,40.4428
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA,ALL,test,4.4288,6.6389,0.7321,0.8594,0.5963,9.67,9.28,9.25,0.0699,0.1048,63.3612,1008,4.1809,1.0495,5.5182,5.6531,0.0806,0.0,0.5913,7.626,0.7222,11.2436,0.7837,14.4896,0.8274,18.5972,0.87,22.1599,0.9067,29.1231
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TERRA,t+1,train,1.5428,3.0373,0.9689,0.9846,0.3182,3.59,3.51,3.03,0.0192,0.0379,80.2128,1108,2.1229,0.666,3.0299,3.1164,0.2612,0.0,0.8168,4.2039,0.9025,6.1982,0.935,7.9876,0.9648,10.2519,0.9756,12.2159,0.9883,16.0544
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TERRA,t+2,train,2.434,4.1786,0.9408,0.9705,0.4464,5.65,5.49,4.79,0.0303,0.0521,80.2128,1108,2.5134,1.0673,4.2821,4.4346,0.2123,0.0,0.759,5.9822,0.8718,8.82,0.9332,11.3663,0.9657,14.5885,0.9756,17.3832,0.991,22.8454
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TERRA,t+3,train,3.017,4.7805,0.9221,0.9611,0.4708,7.07,6.77,5.95,0.0376,0.0596,80.2128,1108,2.7048,1.4686,4.9892,5.2306,0.1684,0.0,0.713,7.056,0.8556,10.4033,0.9224,13.4067,0.9612,17.2073,0.981,20.5038,0.991,26.9465
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TERRA,t+4,train,3.4361,5.194,0.9075,0.9538,0.4916,8.08,7.69,6.79,0.0428,0.0648,80.2128,1108,2.8182,1.7383,5.4197,5.7314,0.1564,0.0,0.6706,7.7316,0.8412,11.3993,0.9152,14.6902,0.9621,18.8547,0.981,22.4667,0.9973,29.5263
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TERRA,t+5,train,3.7543,5.4792,0.8967,0.9481,0.4266,8.78,8.34,7.44,0.0468,0.0683,80.2128,1108,2.9065,1.9938,5.7388,6.1189,0.1326,0.0,0.6561,8.2543,0.8231,12.17,0.9106,15.6834,0.9657,20.1295,0.981,23.9857,0.9991,31.5226
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TERRA,t+6,train,4.0577,5.7883,0.8844,0.9419,0.4923,9.5,8.99,8.06,0.0506,0.0722,80.2128,1108,3.0031,2.1892,6.0156,6.4454,0.1349,0.0,0.63,8.6947,0.8168,12.8194,0.9025,16.5203,0.9567,21.2035,0.9774,25.2655,0.9982,33.2046
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TERRA,t+7,train,4.3237,6.0759,0.8723,0.9353,0.4313,10.07,9.54,8.6,0.0539,0.0757,80.2128,1108,3.083,2.3602,6.2373,6.7169,0.1174,0.0,0.6282,9.061,0.806,13.3594,0.9025,17.2161,0.954,22.0967,0.9774,26.3298,0.9964,34.6032
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TERRA,ALL,train,3.2236,5.0279,0.9135,0.9566,0.4396,7.53,7.19,6.37,0.0402,0.0627,80.2128,7756,2.736,1.6405,5.1018,5.3992,0.1669,0.0,0.6962,7.2834,0.8453,10.7385,0.9174,13.8387,0.9614,17.7617,0.9785,21.1644,0.9945,27.8147
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TERRA,t+1,val,1.0763,2.6592,0.9576,0.9787,0.1268,2.23,2.29,2.16,0.0197,0.0486,54.7076,135,2.1729,0.4582,2.2194,2.2727,0.2601,0.0,0.8741,3.0659,0.9333,4.5203,0.9704,5.8253,0.9704,7.4767,0.9704,8.909,0.9778,11.7084
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TERRA,t+2,val,1.8852,3.6563,0.919,0.9587,-0.0294,3.89,3.99,3.81,0.0341,0.0661,55.2959,135,2.5213,0.8536,3.3241,3.4437,0.184,0.0002,0.8222,4.6455,0.9333,6.8492,0.9481,8.8265,0.9481,11.3287,0.9481,13.499,0.9704,17.7407
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TERRA,t+3,val,2.2626,3.5185,0.9244,0.9615,-0.0866,4.8,4.84,4.62,0.043,0.0669,52.6303,135,2.6349,1.2539,4.0147,4.2236,0.173,0.0005,0.7926,5.6976,0.9037,8.4005,0.9407,10.8256,0.963,13.8945,0.963,16.5564,0.9704,21.7588
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TERRA,t+4,val,2.4983,3.3905,0.929,0.964,0.0357,5.38,5.35,5.16,0.0492,0.0668,50.782,135,2.7176,1.5732,4.4732,4.7647,0.1525,0.0033,0.7333,6.4275,0.9037,9.4766,0.963,12.2125,0.9704,15.6746,0.9778,18.6774,0.9852,24.5462
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TERRA,t+5,val,2.8004,3.6137,0.9187,0.9587,-0.0176,6.0,5.96,5.84,0.0548,0.0707,51.1448,135,2.8109,1.862,4.8365,5.2087,0.1325,0.0158,0.6815,7.0265,0.8593,10.3597,0.9481,13.3505,0.9704,17.1352,0.9778,20.4179,0.9852,26.8337
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TERRA,t+6,val,3.2199,4.1368,0.8924,0.9448,-0.0875,6.83,6.8,6.74,0.0636,0.0817,50.6437,135,2.9316,2.0949,5.2884,5.7162,0.1209,0.0353,0.6815,7.711,0.8222,11.369,0.9333,14.6511,0.9778,18.8045,0.9778,22.407,0.9852,29.4478
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TERRA,t+7,val,3.7649,4.9849,0.8485,0.9219,-0.4126,7.79,7.82,7.89,0.0719,0.0952,52.3881,135,3.0886,2.2823,5.6878,6.1601,0.1188,0.0406,0.6593,8.3098,0.7926,12.2519,0.8815,15.789,0.9704,20.2649,0.9704,24.1471,0.9852,31.7347
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TERRA,ALL,val,2.5011,3.7671,0.9133,0.9557,-0.0673,5.27,5.29,5.15,0.0451,0.0679,55.5171,945,2.6968,1.4826,4.2634,4.5414,0.1414,0.0,0.7492,6.1263,0.8783,9.0325,0.9407,11.6401,0.9672,14.9399,0.9693,17.802,0.9799,23.3957
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TERRA,t+1,test,1.6192,3.7931,0.9168,0.9579,0.1366,3.16,3.28,3.33,0.0309,0.0724,52.4191,144,3.4231,0.5583,2.5763,2.6439,0.2791,0.0,0.7986,3.5666,0.8542,5.2586,0.9236,6.7767,0.9514,8.6977,0.9583,10.364,0.9653,13.6206
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TERRA,t+2,test,2.5063,4.7807,0.8633,0.9304,0.182,5.01,5.17,5.2,0.0478,0.0911,52.4615,144,3.3207,0.9619,3.8667,3.9996,0.215,0.0,0.7917,5.3954,0.8472,7.9549,0.8958,10.2514,0.9375,13.1576,0.9514,15.6782,0.9583,20.6046
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TERRA,t+3,test,3.1834,5.3901,0.821,0.9083,0.1506,6.52,6.69,6.64,0.0607,0.1027,52.4615,144,3.2825,1.3833,4.6295,4.857,0.1837,0.0001,0.7361,6.552,0.8403,9.6602,0.875,12.449,0.9236,15.9781,0.9583,19.0391,0.9722,25.0217
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TERRA,t+4,test,3.5805,5.798,0.7896,0.892,0.1316,7.5,7.67,7.51,0.0683,0.1105,52.4615,144,3.309,1.7002,5.1603,5.4625,0.159,0.0012,0.7361,7.3688,0.8264,10.8645,0.875,14.001,0.9306,17.9701,0.9514,21.4127,0.9653,28.1411
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TERRA,t+5,test,4.0967,6.3289,0.7488,0.8706,-0.1973,8.64,8.86,8.6,0.0781,0.1206,52.4615,144,3.361,1.9819,5.5364,5.9114,0.1133,0.0456,0.6875,7.9743,0.8125,11.7573,0.8542,15.1515,0.9028,19.4467,0.9375,23.1722,0.9653,30.4535
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TERRA,t+6,test,4.6074,6.9508,0.7011,0.8448,-0.3729,9.76,10.02,9.66,0.0878,0.1325,52.4615,144,3.4538,2.2063,5.9618,6.3882,0.1051,0.077,0.6389,8.6175,0.7986,12.7056,0.8333,16.3736,0.8819,21.0153,0.9097,25.0413,0.9583,32.9098
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TERRA,t+7,test,5.4216,7.8068,0.6353,0.8073,-0.2703,12.39,12.26,11.47,0.0888,0.1279,61.0471,144,3.6009,2.3918,6.2938,6.771,0.0784,0.3216,0.5903,9.134,0.75,13.467,0.8056,17.3549,0.8542,22.2747,0.9028,26.542,0.9444,34.8821
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TERRA,ALL,test,3.5736,5.9669,0.7836,0.8885,-0.0342,7.57,7.71,7.47,0.0564,0.0942,63.3612,1008,3.393,1.5977,4.8607,5.1477,0.145,0.0,0.7113,6.9441,0.8185,10.2383,0.8661,13.194,0.9117,16.9343,0.9385,20.1785,0.9613,26.519
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,METEO,t+1,train,1.4143,3.1805,0.9659,0.9828,0.1614,3.19,3.09,2.78,0.0176,0.0397,80.2128,1108,1.7865,0.3956,2.0647,2.1169,0.1575,0.0,0.6733,2.8556,0.833,4.2103,0.8926,5.4258,0.9413,6.964,0.9576,8.2981,0.9819,10.9055
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,METEO,t+2,train,2.4172,4.4515,0.9328,0.966,0.2763,5.41,5.23,4.75,0.0301,0.0555,80.2128,1108,2.2944,0.6524,3.227,3.3125,0.0948,0.0,0.6146,4.4685,0.787,6.5883,0.8736,8.4904,0.9323,10.8972,0.9558,12.9849,0.981,17.065
