model,feature_set,horizon,split,MAE,RMSE,R2,r,Bias,MAPE,sMAPE,WAPE,nMAE,nRMSE,range_y,n,NLL,mean_epistemic_std,mean_aleatoric_std,mean_total_std,pit_ks_stat,pit_ks_pvalue,coverage_50,sharpness_50,coverage_68,sharpness_68,coverage_80,sharpness_80,coverage_90,sharpness_90,coverage_95,sharpness_95,coverage_99,sharpness_99
MLP-Gaussian-DeepEnsemble-Residual-Optuna,ACQUA,t+1,train,1.4501,3.4089,0.9608,0.9802,-0.0851,3.18,3.18,2.85,0.0181,0.0425,80.2128,1108,1.9736,0.3332,2.5838,2.6124,0.1293,0.0,0.7365,3.5241,0.8601,5.1958,0.9088,6.6958,0.9531,8.594,0.9711,10.2404,0.9865,13.4581
MLP-Gaussian-DeepEnsemble-Residual-Optuna,ACQUA,t+2,train,2.3811,4.6314,0.9273,0.963,-0.1146,5.17,5.14,4.68,0.0297,0.0577,80.2128,1108,2.4596,0.5661,3.8552,3.9104,0.1046,0.0,0.6823,5.275,0.8258,7.7774,0.8881,10.0227,0.9395,12.864,0.963,15.3284,0.9874,20.1449
MLP-Gaussian-DeepEnsemble-Residual-Optuna,ACQUA,t+3,train,3.1691,5.4358,0.8992,0.9483,-0.0703,6.91,6.82,6.25,0.0395,0.0678,80.2128,1108,2.7351,0.6192,4.7772,4.8303,0.0738,0.0,0.63,6.516,0.8014,9.6071,0.8755,12.3806,0.9305,15.8903,0.9693,18.9344,0.9874,24.884
MLP-Gaussian-DeepEnsemble-Residual-Optuna,ACQUA,t+4,train,3.7365,6.0762,0.8734,0.9346,-0.1323,8.21,8.06,7.38,0.0466,0.0758,80.2128,1108,2.903,0.6586,5.4402,5.4938,0.0724,0.0,0.62,7.411,0.7915,10.9266,0.8745,14.0811,0.9242,18.0729,0.9666,21.5351,0.9856,28.302
MLP-Gaussian-DeepEnsemble-Residual-Optuna,ACQUA,t+5,train,4.187,6.6035,0.85,0.922,-0.1677,9.32,9.1,8.3,0.0522,0.0823,80.2128,1108,3.0297,0.6952,6.0253,6.0814,0.0686,0.0001,0.6137,8.2036,0.7834,12.0953,0.8664,15.5871,0.9305,20.0059,0.9639,23.8385,0.9847,31.3291
MLP-Gaussian-DeepEnsemble-Residual-Optuna,ACQUA,t+6,train,4.6,7.0739,0.8274,0.9097,-0.1298,10.42,10.07,9.13,0.0573,0.0882,80.2128,1108,3.1382,0.7625,6.5726,6.6332,0.0655,0.0001,0.6155,8.948,0.7717,13.1928,0.8628,17.0015,0.9323,21.8212,0.9576,26.0016,0.9883,34.1719
MLP-Gaussian-DeepEnsemble-Residual-Optuna,ACQUA,t+7,train,5.0117,7.5127,0.8047,0.8971,-0.1052,11.51,11.03,9.97,0.0625,0.0937,80.2128,1108,3.2364,0.9068,7.0962,7.1756,0.064,0.0002,0.6083,9.6797,0.769,14.2716,0.8592,18.3917,0.9224,23.6055,0.9594,28.1277,0.9883,36.9661
MLP-Gaussian-DeepEnsemble-Residual-Optuna,ACQUA,ALL,train,3.5051,5.9717,0.878,0.9371,-0.115,7.82,7.63,6.93,0.0437,0.0744,80.2128,7756,2.7822,0.6488,5.1929,5.2481,0.0787,0.0,0.6438,7.0796,0.8004,10.4381,0.8765,13.4515,0.9332,17.2648,0.9644,20.5723,0.9868,27.0366
MLP-Gaussian-DeepEnsemble-Residual-Optuna,ACQUA,t+1,val,1.1994,2.4939,0.9627,0.9812,0.0351,2.53,2.56,2.4,0.0219,0.0456,54.7076,135,2.038,0.2878,2.787,2.8066,0.1837,0.0002,0.763,3.786,0.8444,5.582,0.8963,7.1935,0.9704,9.2327,0.9704,11.0015,0.9778,14.4584
MLP-Gaussian-DeepEnsemble-Residual-Optuna,ACQUA,t+2,val,2.1753,3.8089,0.9121,0.9552,-0.1605,4.56,4.56,4.39,0.0393,0.0689,55.2959,135,2.5199,0.4426,4.0172,4.0505,0.15,0.0041,0.7407,5.464,0.8296,8.056,0.9037,10.3818,0.9556,13.3249,0.9704,15.8776,0.9778,20.8667
MLP-Gaussian-DeepEnsemble-Residual-Optuna,ACQUA,t+3,val,2.7076,4.1545,0.8946,0.9462,-0.1127,5.85,5.72,5.53,0.0514,0.0789,52.6303,135,2.7024,0.4938,4.9287,4.9634,0.1202,0.037,0.6667,6.6955,0.8444,9.8718,0.9333,12.7217,0.963,16.3281,0.9778,19.4561,1.0,25.5697
MLP-Gaussian-DeepEnsemble-Residual-Optuna,ACQUA,t+4,val,3.1131,4.4768,0.8762,0.9366,-0.0731,6.82,6.62,6.43,0.0613,0.0882,50.782,135,2.858,0.5412,5.6678,5.7071,0.1294,0.0197,0.6296,7.6988,0.837,11.3509,0.9407,14.6279,0.9778,18.7747,0.9778,22.3714,1.0,29.401
MLP-Gaussian-DeepEnsemble-Residual-Optuna,ACQUA,t+5,val,3.6165,4.9404,0.848,0.9217,0.0453,8.07,7.81,7.55,0.0707,0.0966,51.1448,135,3.0007,0.5566,6.3855,6.4257,0.1169,0.046,0.6519,8.6681,0.8296,12.7802,0.9111,16.4697,0.963,21.1387,0.9778,25.1883,1.0,33.103
MLP-Gaussian-DeepEnsemble-Residual-Optuna,ACQUA,t+6,val,4.1224,5.3984,0.8168,0.905,0.0236,9.18,8.91,8.64,0.0814,0.1066,50.6437,135,3.1257,0.6296,7.0125,7.0559,0.106,0.0896,0.6222,9.5182,0.8222,14.0335,0.9185,18.0849,0.963,23.2118,0.9778,27.6585,1.0,36.3494
MLP-Gaussian-DeepEnsemble-Residual-Optuna,ACQUA,t+7,val,4.6548,6.0288,0.7785,0.8848,-0.0645,10.31,10.0,9.76,0.0889,0.1151,52.3881,135,3.2625,0.7436,7.6342,7.6867,0.0935,0.1775,0.5852,10.3692,0.8074,15.2883,0.9111,19.7019,0.9556,25.2871,0.9704,30.1314,0.9778,39.5994
MLP-Gaussian-DeepEnsemble-Residual-Optuna,ACQUA,ALL,val,3.0841,4.597,0.8709,0.9338,-0.0438,6.76,6.6,6.35,0.0556,0.0828,55.5171,945,2.7867,0.5279,5.4904,5.528,0.1127,0.0,0.6656,7.4571,0.8307,10.9947,0.9164,14.1688,0.964,18.1854,0.9746,21.6693,0.9905,28.4782
MLP-Gaussian-DeepEnsemble-Residual-Optuna,ACQUA,t+1,test,1.9289,3.8541,0.9141,0.9562,0.1144,3.84,3.9,3.97,0.0368,0.0735,52.4191,144,3.6059,0.4618,3.2825,3.336,0.1842,0.0001,0.7292,4.5002,0.8264,6.635,0.8611,8.5505,0.8889,10.9744,0.8889,13.0768,0.9236,17.1859
MLP-Gaussian-DeepEnsemble-Residual-Optuna,ACQUA,t+2,test,3.1074,5.1119,0.8437,0.9194,0.247,6.37,6.33,6.44,0.0592,0.0974,52.4615,144,3.5626,0.7618,4.7676,4.8686,0.1593,0.0012,0.7222,6.5676,0.7847,9.6832,0.8264,12.4787,0.8819,16.0162,0.9097,19.0845,0.9306,25.0813
MLP-Gaussian-DeepEnsemble-Residual-Optuna,ACQUA,t+3,test,3.869,5.8367,0.7901,0.8907,0.3891,8.19,7.97,8.07,0.0737,0.1113,52.4615,144,3.5587,0.866,5.8004,5.9064,0.1271,0.0173,0.7083,7.9676,0.7847,11.7473,0.8194,15.1387,0.8819,19.4303,0.8958,23.1526,0.9097,30.4277
MLP-Gaussian-DeepEnsemble-Residual-Optuna,ACQUA,t+4,test,4.0971,6.0429,0.7715,0.8798,0.3543,8.87,8.55,8.59,0.0781,0.1152,52.4615,144,3.4953,0.9012,6.529,6.6392,0.1147,0.0417,0.6806,8.9561,0.8056,13.2048,0.8403,17.0169,0.8819,21.841,0.9167,26.0252,0.9375,34.2029
MLP-Gaussian-DeepEnsemble-Residual-Optuna,ACQUA,t+5,test,4.2704,5.8866,0.7827,0.885,0.1677,9.35,9.03,8.96,0.0814,0.1122,52.4615,144,3.5444,0.9423,7.1971,7.3153,0.1248,0.0205,0.6597,9.8683,0.7917,14.5496,0.8542,18.75,0.8889,24.0653,0.9167,28.6756,0.9306,37.6862
MLP-Gaussian-DeepEnsemble-Residual-Optuna,ACQUA,t+6,test,4.9186,6.7645,0.7169,0.847,0.0799,10.59,10.26,10.32,0.0938,0.1289,52.4615,144,3.5384,0.9914,7.7768,7.8919,0.1057,0.0743,0.6528,10.6461,0.7639,15.6964,0.8264,20.2279,0.8819,25.9622,0.9097,30.9359,0.9514,40.6566
MLP-Gaussian-DeepEnsemble-Residual-Optuna,ACQUA,t+7,test,5.8977,7.8049,0.6354,0.7985,0.4297,13.57,12.78,12.47,0.0966,0.1279,61.0471,144,3.6572,1.1493,8.2879,8.4203,0.0719,0.4254,0.5972,11.3588,0.7431,16.7473,0.7778,21.5821,0.8681,27.7003,0.9028,33.007,0.9444,43.3785
MLP-Gaussian-DeepEnsemble-Residual-Optuna,ACQUA,ALL,test,4.0127,6.0107,0.7804,0.8841,0.2546,8.68,8.4,8.38,0.0633,0.0949,63.3612,1008,3.5661,0.8677,6.2345,6.3397,0.1085,0.0,0.6786,8.5521,0.7857,12.6091,0.8294,16.2493,0.8819,20.8557,0.9058,24.8511,0.9325,32.6599
MLP-Gaussian-DeepEnsemble-Residual-Optuna,TERRA,t+1,train,1.5406,3.5242,0.9581,0.9789,0.0654,3.41,3.43,3.02,0.0192,0.0439,80.2128,1108,2.1509,0.3248,3.1492,3.1692,0.2382,0.0,0.8204,4.2752,0.8899,6.3033,0.9215,8.123,0.9458,10.4257,0.9603,12.423,0.9747,16.3266
MLP-Gaussian-DeepEnsemble-Residual-Optuna,TERRA,t+2,train,2.4921,4.7651,0.923,0.9608,0.0501,5.49,5.53,4.9,0.0311,0.0594,80.2128,1108,2.5299,0.527,4.5523,4.5891,0.1894,0.0,0.7211,6.1906,0.8529,9.1273,0.9007,11.7623,0.935,15.0968,0.9567,17.9889,0.9756,23.6414
MLP-Gaussian-DeepEnsemble-Residual-Optuna,TERRA,t+3,train,3.2752,5.6339,0.8917,0.9445,0.2434,7.33,7.25,6.46,0.0408,0.0702,80.2128,1108,2.7371,0.721,5.4966,5.5556,0.1623,0.0,0.6706,7.4944,0.8159,11.0497,0.8845,14.2396,0.9323,18.2764,0.9576,21.7776,0.9792,28.6207
MLP-Gaussian-DeepEnsemble-Residual-Optuna,TERRA,t+4,train,3.798,6.1552,0.8701,0.9329,0.2376,8.57,8.42,7.51,0.0473,0.0767,80.2128,1108,2.8623,0.868,6.0614,6.1389,0.1449,0.0,0.6336,8.2813,0.796,12.2098,0.8691,15.7347,0.9377,20.1952,0.9603,24.0641,0.9883,31.6256
MLP-Gaussian-DeepEnsemble-Residual-Optuna,TERRA,t+5,train,4.1795,6.4991,0.8547,0.9245,0.0812,9.44,9.25,8.28,0.0521,0.081,80.2128,1108,2.9662,0.9661,6.5659,6.6547,0.1164,0.0,0.63,8.9771,0.7834,13.2357,0.8782,17.0568,0.9404,21.8922,0.9648,26.0861,0.9946,34.283
MLP-Gaussian-DeepEnsemble-Residual-Optuna,TERRA,t+6,train,4.5212,6.8326,0.839,0.916,0.1194,10.34,10.02,8.98,0.0564,0.0852,80.2128,1108,3.051,1.0809,6.8126,6.919,0.1079,0.0,0.6227,9.3336,0.7789,13.7613,0.8791,17.7341,0.9359,22.7614,0.9693,27.1219,0.9928,35.6442
MLP-Gaussian-DeepEnsemble-Residual-Optuna,TERRA,t+7,train,4.7998,7.1288,0.8241,0.9079,0.1384,11.04,10.62,9.55,0.0598,0.0889,80.2128,1108,3.1196,1.1544,7.1667,7.283,0.0974,0.0,0.6101,9.8246,0.778,14.4853,0.8718,18.6671,0.9323,23.959,0.9675,28.5488,0.991,37.5195
MLP-Gaussian-DeepEnsemble-Residual-Optuna,TERRA,ALL,train,3.5152,5.91,0.8805,0.9384,0.1336,7.95,7.79,6.95,0.0438,0.0737,80.2128,7756,2.7739,0.806,5.6864,5.7585,0.1467,0.0,0.6726,7.7681,0.8136,11.4532,0.8864,14.7597,0.9371,18.9438,0.9624,22.5729,0.9852,29.6659
MLP-Gaussian-DeepEnsemble-Residual-Optuna,TERRA,t+1,val,0.9818,2.6797,0.957,0.9784,0.0231,1.94,2.02,1.97,0.0179,0.049,54.7076,135,2.2282,0.2369,2.3133,2.3267,0.2523,0.0,0.8667,3.1386,0.9333,4.6276,0.9556,5.9635,0.9704,7.6541,0.9704,9.1204,0.9778,11.9862
MLP-Gaussian-DeepEnsemble-Residual-Optuna,TERRA,t+2,val,1.7342,3.7446,0.9151,0.9572,-0.1324,3.45,3.58,3.5,0.0314,0.0677,55.2959,135,2.5243,0.4262,3.262,3.2943,0.1929,0.0001,0.8,4.444,0.8889,6.5522,0.9259,8.4438,0.9333,10.8374,0.9481,12.9136,0.963,16.9713
MLP-Gaussian-DeepEnsemble-Residual-Optuna,TERRA,t+3,val,2.0868,3.5802,0.9217,0.9603,0.0145,4.36,4.41,4.26,0.0396,0.068,52.6303,135,2.6041,0.5648,3.9997,4.0469,0.1603,0.0017,0.7704,5.4592,0.8741,8.049,0.9333,10.3727,0.9481,13.3133,0.9481,15.8637,0.9704,20.8485
MLP-Gaussian-DeepEnsemble-Residual-Optuna,TERRA,t+4,val,2.3132,3.3936,0.9289,0.964,0.1436,4.95,4.93,4.78,0.0456,0.0668,50.782,135,2.6862,0.7106,4.5267,4.5968,0.1513,0.0037,0.7259,6.201,0.8593,9.1427,0.9333,11.7821,0.963,15.1222,0.9704,18.0192,0.9852,23.6812
MLP-Gaussian-DeepEnsemble-Residual-Optuna,TERRA,t+5,val,2.5808,3.5509,0.9215,0.9601,0.1056,5.54,5.5,5.39,0.0505,0.0694,51.1448,135,2.784,0.8138,5.0803,5.1603,0.1568,0.0023,0.7185,6.9611,0.8444,10.2634,0.9407,13.2264,0.963,16.9759,0.9778,20.228,0.9926,26.5841
MLP-Gaussian-DeepEnsemble-Residual-Optuna,TERRA,t+6,val,3.0665,4.1081,0.8939,0.9456,0.0191,6.54,6.51,6.42,0.0606,0.0811,50.6437,135,2.9126,0.9132,5.5064,5.596,0.1287,0.0208,0.6741,7.5489,0.8296,11.13,0.9037,14.3431,0.9704,18.4092,0.9704,21.9359,0.9852,28.8287
MLP-Gaussian-DeepEnsemble-Residual-Optuna,TERRA,t+7,val,3.5944,4.8785,0.8549,0.9249,-0.194,7.51,7.51,7.54,0.0686,0.0931,52.3881,135,3.0448,0.9873,5.8281,5.9282,0.1184,0.0418,0.6444,7.9971,0.8148,11.7908,0.8741,15.1947,0.9407,19.5022,0.963,23.2383,0.9778,30.5403
MLP-Gaussian-DeepEnsemble-Residual-Optuna,TERRA,ALL,val,2.3368,3.7573,0.9138,0.9561,-0.0029,4.9,4.92,4.81,0.0421,0.0677,55.5171,945,2.6835,0.6647,4.3595,4.4213,0.1556,0.0,0.7429,5.9643,0.8635,8.7937,0.9238,11.3323,0.9556,14.5449,0.964,17.3313,0.9788,22.7772
MLP-Gaussian-DeepEnsemble-Residual-Optuna,TERRA,t+1,test,1.6104,3.8377,0.9149,0.9569,0.0062,3.11,3.23,3.32,0.0307,0.0732,52.4191,144,3.462,0.278,2.6169,2.6347,0.2237,0.0,0.7986,3.5542,0.8611,5.2402,0.9236,6.7531,0.9375,8.6675,0.9514,10.3279,0.9583,13.5732
MLP-Gaussian-DeepEnsemble-Residual-Optuna,TERRA,t+2,test,2.5156,4.8545,0.8591,0.9282,-0.017,4.95,5.13,5.22,0.048,0.0925,52.4615,144,3.4698,0.4674,3.6889,3.7249,0.1872,0.0001,0.7361,5.0249,0.8264,7.4086,0.8819,9.5474,0.9375,12.2539,0.9375,14.6015,0.9583,19.1896
MLP-Gaussian-DeepEnsemble-Residual-Optuna,TERRA,t+3,test,3.2758,5.5323,0.8115,0.9032,0.0804,6.66,6.84,6.83,0.0624,0.1055,52.4615,144,3.4587,0.6045,4.5012,4.5527,0.1787,0.0002,0.6944,6.1416,0.8125,9.055,0.8611,11.6692,0.9097,14.9772,0.9375,17.8464,0.9722,23.4542
MLP-Gaussian-DeepEnsemble-Residual-Optuna,TERRA,t+4,test,3.7246,5.9746,0.7766,0.8846,0.0683,7.73,7.9,7.81,0.071,0.1139,52.4615,144,3.4902,0.7281,5.0561,5.1229,0.1689,0.0005,0.6667,6.9107,0.7847,10.1891,0.8611,13.1306,0.8958,16.8529,0.9306,20.0815,0.9583,26.3916
MLP-Gaussian-DeepEnsemble-Residual-Optuna,TERRA,t+5,test,4.1917,6.4082,0.7425,0.866,-0.3015,8.75,8.97,8.8,0.0799,0.1221,52.4615,144,3.5063,0.841,5.619,5.6959,0.1387,0.0071,0.625,7.6837,0.8125,11.3287,0.8403,14.5993,0.8819,18.738,0.9097,22.3277,0.9653,29.3436
MLP-Gaussian-DeepEnsemble-Residual-Optuna,TERRA,t+6,test,4.7205,6.9286,0.703,0.8439,-0.4991,9.93,10.15,9.9,0.09,0.1321,52.4615,144,3.5406,0.9592,6.0865,6.1771,0.1424,0.0052,0.5903,8.3327,0.7639,12.2857,0.8194,15.8325,0.8681,20.3208,0.9028,24.2137,0.9653,31.8222
MLP-Gaussian-DeepEnsemble-Residual-Optuna,TERRA,t+7,test,5.5313,7.7495,0.6406,0.8071,-0.311,12.56,12.37,11.7,0.0906,0.1269,61.0471,144,3.6764,1.0039,6.3858,6.4821,0.1056,0.0749,0.5347,8.7443,0.7153,12.8924,0.7847,16.6144,0.8403,21.3243,0.8889,25.4095,0.9583,33.3937
MLP-Gaussian-DeepEnsemble-Residual-Optuna,TERRA,ALL,test,3.6528,6.0205,0.7797,0.8858,-0.1391,7.67,7.8,7.63,0.0577,0.095,63.3612,1008,3.5149,0.6974,4.8506,4.9129,0.1386,0.0,0.6637,6.6274,0.7966,9.7714,0.8532,12.5923,0.8958,16.1621,0.9226,19.2583,0.9623,25.3097
MLP-Gaussian-DeepEnsemble-Residual-Optuna,METEO,t+1,train,1.3903,3.1543,0.9664,0.9831,0.019,3.12,3.05,2.73,0.0173,0.0393,80.2128,1108,1.8441,0.3524,2.4526,2.4869,0.1654,0.0,0.7599,3.3548,0.87,4.9462,0.9188,6.3741,0.9549,8.1811,0.972,9.7484,0.9892,12.8116
MLP-Gaussian-DeepEnsemble-Residual-Optuna,METEO,t+2,train,2.2952,4.3234,0.9366,0.9678,0.093,5.12,4.97,4.51,0.0286,0.0539,80.2128,1108,2.3095,0.5704,3.5268,3.586,0.1122,0.0,0.6742,4.8375,0.8294,7.1323,0.8944,9.1914,0.9395,11.797,0.9756,14.057,0.9892,18.474
MLP-Gaussian-DeepEnsemble-Residual-Optuna,METEO,t+3,train,3.0033,5.0323,0.9136,0.9559,0.1788,6.74,6.5,5.92,0.0374,0.0627,80.2128,1108,2.5886,0.6865,4.2867,4.358,0.0861,0.0,0.6264,5.8789,0.7951,8.6677,0.8782,11.17,0.9395,14.3366,0.972,17.0831,0.9865,22.451
MLP-Gaussian-DeepEnsemble-Residual-Optuna,METEO,t+4,train,3.5182,5.5921,0.8928,0.945,0.2277,8.0,7.64,6.95,0.0439,0.0697,80.2128,1108,2.7743,0.7943,4.8959,4.9792,0.0833,0.0,0.6092,6.7169,0.7735,9.9033,0.8727,12.7623,0.9314,16.3802,0.9684,19.5183,0.9865,25.6513
MLP-Gaussian-DeepEnsemble-Residual-Optuna,METEO,t+5,train,3.9446,6.0631,0.8736,0.9348,0.1419,9.05,8.59,7.82,0.0492,0.0756,80.2128,1108,2.9087,0.8654,5.4445,5.5323,0.069,0.0001,0.6038,7.463,0.7617,11.0033,0.8655,14.1798,0.9287,18.1996,0.9666,21.6862,0.9883,28.5005
MLP-Gaussian-DeepEnsemble-Residual-Optuna,METEO,t+6,train,4.3032,6.4914,0.8547,0.9246,0.1251,9.98,9.42,8.54,0.0536,0.0809,80.2128,1108,3.0192,0.9456,5.9376,6.0336,0.064,0.0002,0.6074,8.1392,0.759,12.0003,0.8592,15.4647,0.9287,19.8488,0.9621,23.6513,0.9883,31.0831
MLP-Gaussian-DeepEnsemble-Residual-Optuna,METEO,t+7,train,4.6446,6.9294,0.8338,0.9133,0.0836,10.82,10.2,9.24,0.0579,0.0864,80.2128,1108,3.1294,1.0601,6.4941,6.6042,0.0658,0.0001,0.6146,8.9089,0.7617,13.1351,0.8565,16.9272,0.9332,21.7258,0.9648,25.8879,0.9892,34.0224
MLP-Gaussian-DeepEnsemble-Residual-Optuna,METEO,ALL,train,3.2999,5.5052,0.8963,0.9468,0.1242,7.55,7.2,6.52,0.0411,0.0686,80.2128,7756,2.6534,0.7535,4.7197,4.7972,0.0883,0.0,0.6422,6.4713,0.7929,9.5412,0.8779,12.2957,0.9366,15.7813,0.9688,18.8046,0.9881,24.7134
MLP-Gaussian-DeepEnsemble-Residual-Optuna,METEO,t+1,val,1.1944,2.5331,0.9616,0.9806,-0.052,2.47,2.49,2.39,0.0218,0.0463,54.7076,135,1.8789,0.263,2.2548,2.2749,0.1685,0.0008,0.7852,3.0688,0.8963,4.5246,0.9481,5.8308,0.9704,7.4838,0.9852,8.9175,0.9852,11.7196
MLP-Gaussian-DeepEnsemble-Residual-Optuna,METEO,t+2,val,2.1936,3.7549,0.9146,0.9566,-0.3027,4.64,4.6,4.43,0.0397,0.0679,55.2959,135,2.4368,0.5142,3.465,3.5135,0.1439,0.0066,0.6815,4.7397,0.8667,6.9881,0.9259,9.0056,0.9481,11.5585,0.963,13.7728,0.9704,18.1006
MLP-Gaussian-DeepEnsemble-Residual-Optuna,METEO,t+3,val,2.7714,4.2699,0.8887,0.9433,-0.3695,6.13,5.93,5.66,0.0527,0.0811,52.6303,135,2.7124,0.6008,4.3506,4.4056,0.163,0.0013,0.6222,5.9431,0.8667,8.7624,0.8963,11.292,0.963,14.4931,0.9704,17.2696,0.9778,22.6961
MLP-Gaussian-DeepEnsemble-Residual-Optuna,METEO,t+4,val,3.1852,4.7739,0.8592,0.9278,-0.353,7.26,6.9,6.58,0.0627,0.094,50.782,135,2.8693,0.6575,5.0371,5.0904,0.1586,0.002,0.6,6.8669,0.8148,10.1244,0.9111,13.0473,0.9481,16.746,0.9704,19.9541,0.9704,26.2241
MLP-Gaussian-DeepEnsemble-Residual-Optuna,METEO,t+5,val,3.7745,5.4438,0.8155,0.9044,-0.4467,8.73,8.21,7.88,0.0738,0.1064,51.1448,135,2.9968,0.7336,5.6934,5.7529,0.1517,0.0035,0.6,7.7605,0.7852,11.442,0.9111,14.7452,0.963,18.9253,0.9704,22.5509,0.9778,29.6369
MLP-Gaussian-DeepEnsemble-Residual-Optuna,METEO,t+6,val,4.366,6.1262,0.7641,0.876,-0.6122,10.07,9.45,9.15,0.0862,0.121,50.6437,135,3.1203,0.8109,6.3672,6.433,0.1415,0.008,0.5556,8.678,0.7852,12.7947,0.9037,16.4884,0.963,21.1627,0.963,25.2169,0.9926,33.1406
MLP-Gaussian-DeepEnsemble-Residual-Optuna,METEO,t+7,val,4.901,6.8659,0.7127,0.8476,-0.8586,11.09,10.48,10.28,0.0936,0.1311,52.3881,135,3.2556,0.9581,7.1037,7.1841,0.1352,0.013,0.563,9.6912,0.7778,14.2885,0.8889,18.4135,0.9556,23.6335,0.963,28.161,0.9852,37.0099
MLP-Gaussian-DeepEnsemble-Residual-Optuna,METEO,ALL,val,3.198,5.012,0.8466,0.9209,-0.4278,7.2,6.87,6.58,0.0576,0.0903,55.5171,945,2.7529,0.6483,4.896,4.9506,0.1377,0.0,0.6296,6.6783,0.8275,9.8464,0.9122,12.689,0.9587,16.2861,0.9693,19.4061,0.9799,25.504
MLP-Gaussian-DeepEnsemble-Residual-Optuna,METEO,t+1,test,1.974,4.0854,0.9035,0.9506,0.0776,4.04,4.1,4.06,0.0377,0.0779,52.4191,144,3.8959,0.3949,3.0727,3.1073,0.1712,0.0004,0.7083,4.1917,0.8194,6.1802,0.8611,7.9644,0.9236,10.2222,0.9444,12.1805,0.9444,16.0079
MLP-Gaussian-DeepEnsemble-Residual-Optuna,METEO,t+2,test,3.3235,5.5522,0.8157,0.9043,0.1868,7.04,7.0,6.89,0.0634,0.1058,52.4615,144,3.6611,0.7342,4.5297,4.6028,0.1171,0.0355,0.6597,6.2091,0.7917,9.1546,0.8542,11.7975,0.8889,15.142,0.9236,18.0428,0.9306,23.7122
MLP-Gaussian-DeepEnsemble-Residual-Optuna,METEO,t+3,test,4.3417,6.6365,0.7287,0.8573,0.2639,9.44,9.21,9.05,0.0828,0.1265,52.4615,144,3.5334,0.8297,5.4938,5.5685,0.0869,0.2143,0.6181,7.5118,0.7708,11.0753,0.8333,14.2727,0.8819,18.3188,0.9097,21.8282,0.9306,28.6871
MLP-Gaussian-DeepEnsemble-Residual-Optuna,METEO,t+4,test,4.9743,7.3792,0.6593,0.8199,0.2956,10.92,10.53,10.43,0.0948,0.1407,52.4615,144,3.5952,0.8909,6.1987,6.2759,0.0747,0.3786,0.5903,8.4661,0.7639,12.4823,0.8333,16.0859,0.8889,20.646,0.9167,24.6012,0.9514,32.3315
MLP-Gaussian-DeepEnsemble-Residual-Optuna,METEO,t+5,test,5.6844,8.0057,0.5981,0.7857,0.0759,12.49,12.05,11.93,0.1084,0.1526,52.4615,144,3.6241,0.9862,6.9284,7.0139,0.0808,0.2885,0.5556,9.4616,0.7014,13.95,0.8056,17.9773,0.9028,23.0736,0.9236,27.4939,0.9514,36.1331
MLP-Gaussian-DeepEnsemble-Residual-Optuna,METEO,t+6,test,6.3329,8.7428,0.5272,0.7437,-0.0955,13.93,13.43,13.28,0.1207,0.1667,52.4615,144,3.7008,1.1653,7.5777,7.6888,0.0861,0.2229,0.5417,10.372,0.7083,15.2924,0.8403,19.7072,0.9097,25.2939,0.9306,30.1395,0.9444,39.61
MLP-Gaussian-DeepEnsemble-Residual-Optuna,METEO,t+7,test,7.0821,9.5009,0.4598,0.7004,0.055,16.58,15.51,14.98,0.116,0.1556,61.0471,144,3.6712,1.3618,8.2402,8.3765,0.0829,0.2615,0.5139,11.2998,0.6806,16.6602,0.8125,21.4699,0.8819,27.5563,0.9236,32.8354,0.9514,43.153
