model,feature_set,horizon,split,event_weight,n,MAE,RMSE,R2,ev_n,ev_MAE,dc_n,dc_MAE
Ridge,ACQUA_METEO,t+1,val,1.2209559163171944,135,1.5677,2.5317,0.9616,37,1.8002,98,1.4799
Ridge,ACQUA_METEO,t+2,val,1.2209559163171944,135,2.6988,4.2503,0.8906,37,3.0017,98,2.5845
Ridge,ACQUA_METEO,t+3,val,1.2209559163171944,135,3.3411,4.6533,0.8678,37,2.7328,98,3.5708
Ridge,ACQUA_METEO,t+4,val,1.2209559163171944,135,3.8494,5.1,0.8393,37,2.7599,98,4.2608
Ridge,ACQUA_METEO,t+5,val,1.2209559163171944,135,4.6627,5.9845,0.777,37,3.0654,98,5.2657
Ridge,ACQUA_METEO,t+6,val,1.2209559163171944,135,5.3287,6.8133,0.7082,37,3.5362,98,6.0054
Ridge,ACQUA_METEO,t+7,val,1.2209559163171944,135,5.9195,7.6077,0.6472,37,4.5104,98,6.4515
Ridge,ACQUA_METEO,ALL,val,1.2209559163171944,945,3.9097,5.5065,0.8148,259,3.0581,686,4.2312
Ridge,ACQUA_METEO,t+1,test,1.2209559163171944,144,2.4227,4.0513,0.9051,35,3.5099,109,2.0736
Ridge,ACQUA_METEO,t+2,test,1.2209559163171944,144,3.5632,5.2511,0.8351,35,4.0085,109,3.4202
Ridge,ACQUA_METEO,t+3,test,1.2209559163171944,144,4.6487,6.6923,0.7241,35,5.0079,109,4.5334
Ridge,ACQUA_METEO,t+4,test,1.2209559163171944,144,5.1482,6.9721,0.6958,35,5.2344,109,5.1205
Ridge,ACQUA_METEO,t+5,test,1.2209559163171944,144,5.8684,7.8943,0.6092,35,6.1338,109,5.7833
Ridge,ACQUA_METEO,t+6,test,1.2209559163171944,144,6.4322,8.9016,0.5098,35,5.5677,109,6.7097
Ridge,ACQUA_METEO,t+7,test,1.2209559163171944,144,7.3901,9.8306,0.4216,35,6.4688,109,7.686
Ridge,ACQUA_METEO,ALL,test,1.2209559163171944,1008,5.0676,7.3249,0.6739,245,5.133,763,5.0467
RF,ACQUA_METEO,t+1,train,9.989516011872137,1108,1.5335,3.4385,0.9601,331,1.553,777,1.5252
RF,ACQUA_METEO,t+2,train,9.989516011872137,1108,2.53,4.8085,0.9216,331,2.272,777,2.6399
RF,ACQUA_METEO,t+3,train,9.989516011872137,1108,3.2976,5.5507,0.8949,331,2.7542,777,3.5291
RF,ACQUA_METEO,t+4,train,9.989516011872137,1108,3.9098,6.1496,0.8704,331,3.1845,777,4.2188
RF,ACQUA_METEO,t+5,train,9.989516011872137,1108,4.3752,6.6283,0.8489,331,3.5732,777,4.7168
RF,ACQUA_METEO,t+6,train,9.989516011872137,1108,4.7718,7.0943,0.8264,331,3.9541,777,5.1202
RF,ACQUA_METEO,t+7,train,9.989516011872137,1108,5.1444,7.5287,0.8039,331,4.3637,777,5.477
RF,ACQUA_METEO,ALL,train,9.989516011872137,7756,3.6518,6.0299,0.8756,2317,3.0935,5439,3.8896
RF,ACQUA_METEO,t+1,val,9.989516011872137,135,1.095,2.5308,0.9616,37,1.5185,98,0.9351
RF,ACQUA_METEO,t+2,val,9.989516011872137,135,1.987,3.6747,0.9182,37,2.3109,98,1.8647
RF,ACQUA_METEO,t+3,val,9.989516011872137,135,2.5258,3.966,0.9039,37,2.2374,98,2.6347
RF,ACQUA_METEO,t+4,val,9.989516011872137,135,2.9663,4.2951,0.886,37,2.2156,98,3.2498
RF,ACQUA_METEO,t+5,val,9.989516011872137,135,3.5062,4.8253,0.855,37,2.5071,98,3.8834
RF,ACQUA_METEO,t+6,val,9.989516011872137,135,4.0105,5.4193,0.8154,37,2.9466,98,4.4121
RF,ACQUA_METEO,t+7,val,9.989516011872137,135,4.5943,6.2329,0.7632,37,3.546,98,4.9901
RF,ACQUA_METEO,ALL,val,9.989516011872137,945,2.955,4.5605,0.873,259,2.4689,686,3.1386
RF,ACQUA_METEO,t+1,test,9.989516011872137,144,1.6841,3.9273,0.9108,35,3.5016,109,1.1005
RF,ACQUA_METEO,t+2,test,9.989516011872137,144,2.7516,5.0472,0.8477,35,3.7023,109,2.4463
RF,ACQUA_METEO,t+3,test,9.989516011872137,144,3.6291,5.8689,0.7878,35,4.3172,109,3.4081
RF,ACQUA_METEO,t+4,test,9.989516011872137,144,4.1255,6.4037,0.7434,35,4.7295,109,3.9316
RF,ACQUA_METEO,t+5,test,9.989516011872137,144,4.7323,6.8593,0.705,35,6.2102,109,4.2578
RF,ACQUA_METEO,t+6,test,9.989516011872137,144,5.1891,7.4507,0.6566,35,6.0313,109,4.9187
RF,ACQUA_METEO,t+7,test,9.989516011872137,144,5.976,8.1939,0.5982,35,6.5286,109,5.7986
RF,ACQUA_METEO,ALL,test,9.989516011872137,1008,4.0125,6.3925,0.7516,245,5.003,763,3.6945
MLP,ACQUA_METEO,t+1,train,9.300180114087812,1108,1.58,3.5959,0.9564,331,1.569,777,1.5846
MLP,ACQUA_METEO,t+2,train,9.300180114087812,1108,2.563,5.0307,0.9142,331,2.3683,777,2.6459
MLP,ACQUA_METEO,t+3,train,9.300180114087812,1108,3.3904,5.9096,0.8809,331,2.8686,777,3.6127
MLP,ACQUA_METEO,t+4,train,9.300180114087812,1108,4.1149,6.586,0.8513,331,3.2887,777,4.4669
MLP,ACQUA_METEO,t+5,train,9.300180114087812,1108,4.6647,7.2259,0.8204,331,3.617,777,5.111
MLP,ACQUA_METEO,t+6,train,9.300180114087812,1108,5.0788,7.6553,0.7979,331,3.9167,777,5.5738
MLP,ACQUA_METEO,t+7,train,9.300180114087812,1108,5.4797,8.04,0.7763,331,4.4087,777,5.9359
MLP,ACQUA_METEO,ALL,train,9.300180114087812,7756,3.8388,6.4586,0.8573,2317,3.1482,5439,4.133
MLP,ACQUA_METEO,t+1,val,9.300180114087812,135,1.1168,2.5425,0.9613,37,1.5225,98,0.9636
MLP,ACQUA_METEO,t+2,val,9.300180114087812,135,1.956,3.6276,0.9203,37,2.2598,98,1.8412
MLP,ACQUA_METEO,t+3,val,9.300180114087812,135,2.4147,3.9038,0.9069,37,2.2013,98,2.4953
MLP,ACQUA_METEO,t+4,val,9.300180114087812,135,2.8215,4.0993,0.8962,37,2.2939,98,3.0207
MLP,ACQUA_METEO,t+5,val,9.300180114087812,135,3.2069,4.466,0.8758,37,2.5293,98,3.4628
MLP,ACQUA_METEO,t+6,val,9.300180114087812,135,3.7082,5.0189,0.8417,37,2.8849,98,4.0191
MLP,ACQUA_METEO,t+7,val,9.300180114087812,135,4.2696,5.7591,0.7978,37,3.3669,98,4.6104
MLP,ACQUA_METEO,ALL,val,9.300180114087812,945,2.7848,4.309,0.8866,259,2.437,686,2.9161
MLP,ACQUA_METEO,t+1,test,9.300180114087812,144,1.657,3.9123,0.9115,35,3.4686,109,1.0752
MLP,ACQUA_METEO,t+2,test,9.300180114087812,144,2.6441,5.0202,0.8493,35,3.7719,109,2.2819
MLP,ACQUA_METEO,t+3,test,9.300180114087812,144,3.353,5.7556,0.7959,35,4.161,109,3.0935
MLP,ACQUA_METEO,t+4,test,9.300180114087812,144,3.7295,6.0781,0.7688,35,4.5579,109,3.4635
MLP,ACQUA_METEO,t+5,test,9.300180114087812,144,4.16,6.4214,0.7414,35,5.5894,109,3.701
MLP,ACQUA_METEO,t+6,test,9.300180114087812,144,4.6241,6.9999,0.6969,35,5.3848,109,4.3799
MLP,ACQUA_METEO,t+7,test,9.300180114087812,144,5.3592,7.7258,0.6428,35,5.7752,109,5.2256
MLP,ACQUA_METEO,ALL,test,9.300180114087812,1008,3.6467,6.1003,0.7738,245,4.6727,763,3.3172
LSTM,ACQUA_METEO,t+1,train,3.0,742,1.2673,2.8287,0.9723,236,1.5993,506,1.1125
LSTM,ACQUA_METEO,t+2,train,3.0,742,2.3801,4.5355,0.9284,236,2.4732,506,2.3367
LSTM,ACQUA_METEO,t+3,train,3.0,742,3.1399,5.4476,0.896,236,3.1247,506,3.147
LSTM,ACQUA_METEO,t+4,train,3.0,742,3.7007,6.1311,0.8674,236,3.3844,506,3.8482
LSTM,ACQUA_METEO,t+5,train,3.0,742,4.0885,6.6035,0.8452,236,3.7974,506,4.2243
LSTM,ACQUA_METEO,t+6,train,3.0,742,4.7835,7.2623,0.8116,236,4.4934,506,4.9188
LSTM,ACQUA_METEO,t+7,train,3.0,742,4.7417,7.3015,0.8085,236,4.3979,506,4.9021
LSTM,ACQUA_METEO,ALL,train,3.0,5194,3.4431,5.9221,0.8763,1652,3.3243,3542,3.4985
LSTM,ACQUA_METEO,t+1,val,3.0,129,1.1683,2.7484,0.9471,34,1.5725,95,1.0236
LSTM,ACQUA_METEO,t+2,val,3.0,129,2.0651,3.9141,0.8915,34,2.4893,95,1.9133
LSTM,ACQUA_METEO,t+3,val,3.0,129,2.6434,4.0627,0.8825,34,2.4761,95,2.7033
LSTM,ACQUA_METEO,t+4,val,3.0,129,3.3201,4.5979,0.8487,34,2.5852,95,3.5831
LSTM,ACQUA_METEO,t+5,val,3.0,129,3.4704,4.6692,0.8434,34,2.6512,95,3.7636
LSTM,ACQUA_METEO,t+6,val,3.0,129,3.8264,5.0609,0.8165,34,3.2753,95,4.0236
LSTM,ACQUA_METEO,t+7,val,3.0,129,4.3815,5.7794,0.7734,34,3.6028,95,4.6601
LSTM,ACQUA_METEO,ALL,val,3.0,903,2.9822,4.4934,0.8579,238,2.6646,665,3.0958
LSTM,ACQUA_METEO,t+1,test,3.0,143,1.7415,3.9386,0.9093,34,3.656,109,1.1443
LSTM,ACQUA_METEO,t+2,test,3.0,143,2.7407,5.1571,0.8389,34,3.9288,109,2.3701
LSTM,ACQUA_METEO,t+3,test,3.0,143,3.5401,5.7974,0.7905,34,4.4694,109,3.2503
LSTM,ACQUA_METEO,t+4,test,3.0,143,4.1442,6.3302,0.7467,34,4.8412,109,3.9268
LSTM,ACQUA_METEO,t+5,test,3.0,143,4.4771,6.8107,0.7072,34,5.8925,109,4.0356
LSTM,ACQUA_METEO,t+6,test,3.0,143,4.9008,7.2424,0.6749,34,5.4387,109,4.733
LSTM,ACQUA_METEO,t+7,test,3.0,143,5.3595,7.5269,0.6611,34,5.4332,109,5.3365
LSTM,ACQUA_METEO,ALL,test,3.0,1001,3.8434,6.2253,0.7626,238,4.8085,763,3.5424
Ridge,TOTALE,t+1,train,2.897501329485217,1108,1.7841,3.2732,0.9639,331,1.6396,777,1.8456
Ridge,TOTALE,t+2,train,2.897501329485217,1108,2.8628,4.6101,0.9279,331,2.5663,777,2.9891
Ridge,TOTALE,t+3,train,2.897501329485217,1108,3.6389,5.4307,0.8994,331,3.095,777,3.8707
Ridge,TOTALE,t+4,train,2.897501329485217,1108,4.1953,6.033,0.8752,331,3.4389,777,4.5175
Ridge,TOTALE,t+5,train,2.897501329485217,1108,4.6009,6.4598,0.8565,331,3.6784,777,4.994
Ridge,TOTALE,t+6,train,2.897501329485217,1108,4.9269,6.8636,0.8375,331,3.9744,777,5.3327
Ridge,TOTALE,t+7,train,2.897501329485217,1108,5.1758,7.1762,0.8218,331,4.2797,777,5.5575
Ridge,TOTALE,ALL,train,2.897501329485217,7756,3.8835,5.8333,0.8836,2317,3.2389,5439,4.1582
Ridge,TOTALE,t+1,val,2.897501329485217,135,1.6023,2.4729,0.9634,37,1.8553,98,1.5068
Ridge,TOTALE,t+2,val,2.897501329485217,135,2.8087,4.1592,0.8952,37,3.0249,98,2.7271
Ridge,TOTALE,t+3,val,2.897501329485217,135,3.4943,4.6888,0.8657,37,2.846,98,3.7391
Ridge,TOTALE,t+4,val,2.897501329485217,135,4.0719,5.1997,0.833,37,3.1338,98,4.426
Ridge,TOTALE,t+5,val,2.897501329485217,135,4.8509,6.0561,0.7716,37,3.5763,98,5.3321
Ridge,TOTALE,t+6,val,2.897501329485217,135,5.359,6.7775,0.7113,37,3.9249,98,5.9004
Ridge,TOTALE,t+7,val,2.897501329485217,135,5.7798,7.48,0.659,37,4.5885,98,6.2295
Ridge,TOTALE,ALL,val,2.897501329485217,945,3.9953,5.4902,0.8159,259,3.2785,686,4.2659
Ridge,TOTALE,t+1,test,2.897501329485217,144,2.4092,4.1023,0.9027,35,3.5348,109,2.0478
Ridge,TOTALE,t+2,test,2.897501329485217,144,3.4342,4.9608,0.8528,35,3.6928,109,3.3512
Ridge,TOTALE,t+3,test,2.897501329485217,144,4.6507,6.6307,0.7292,35,4.8342,109,4.5918
Ridge,TOTALE,t+4,test,2.897501329485217,144,5.2327,6.8407,0.7072,35,5.0572,109,5.289
Ridge,TOTALE,t+5,test,2.897501329485217,144,6.0755,7.947,0.604,35,6.5064,109,5.9371
Ridge,TOTALE,t+6,test,2.897501329485217,144,6.6092,8.8478,0.5157,35,5.9552,109,6.8193
Ridge,TOTALE,t+7,test,2.897501329485217,144,7.4459,9.6433,0.4435,35,6.6966,109,7.6866
Ridge,TOTALE,ALL,test,2.897501329485217,1008,5.1225,7.2371,0.6817,245,5.1825,763,5.1032
RF,TOTALE,t+1,train,7.155073051162985,1108,1.2082,2.7066,0.9753,331,1.1695,777,1.2247
RF,TOTALE,t+2,train,7.155073051162985,1108,1.8994,3.4668,0.9593,331,1.6228,777,2.0172
RF,TOTALE,t+3,train,7.155073051162985,1108,2.3911,3.8705,0.9489,331,1.84,777,2.6258
RF,TOTALE,t+4,train,7.155073051162985,1108,2.7526,4.2084,0.9393,331,2.0263,777,3.062
RF,TOTALE,t+5,train,7.155073051162985,1108,3.022,4.4538,0.9318,331,2.1882,777,3.3772
RF,TOTALE,t+6,train,7.155073051162985,1108,3.2781,4.762,0.9218,331,2.3399,777,3.6778
RF,TOTALE,t+7,train,7.155073051162985,1108,3.5906,5.1823,0.9071,331,2.606,777,4.01
RF,TOTALE,ALL,train,7.155073051162985,7756,2.5917,4.1646,0.9407,2317,1.9704,5439,2.8564
RF,TOTALE,t+1,val,7.155073051162985,135,1.0928,2.4322,0.9646,37,1.5394,98,0.9242
RF,TOTALE,t+2,val,7.155073051162985,135,1.9582,3.5994,0.9215,37,2.3836,98,1.7976
RF,TOTALE,t+3,val,7.155073051162985,135,2.4893,3.819,0.9109,37,2.4079,98,2.52
RF,TOTALE,t+4,val,7.155073051162985,135,2.9563,4.1104,0.8956,37,2.449,98,3.1478
RF,TOTALE,t+5,val,7.155073051162985,135,3.4733,4.6617,0.8647,37,2.7691,98,3.7392
RF,TOTALE,t+6,val,7.155073051162985,135,4.011,5.2935,0.8239,37,3.2937,98,4.2819
RF,TOTALE,t+7,val,7.155073051162985,135,4.6696,6.1411,0.7701,37,3.9668,98,4.935
RF,TOTALE,ALL,val,7.155073051162985,945,2.9501,4.4371,0.8798,259,2.6871,686,3.0494
RF,TOTALE,t+1,test,7.155073051162985,144,1.6858,3.9016,0.912,35,3.496,109,1.1046
RF,TOTALE,t+2,test,7.155073051162985,144,2.7171,4.8816,0.8575,35,3.6793,109,2.4081
RF,TOTALE,t+3,test,7.155073051162985,144,3.5648,5.6469,0.8036,35,4.3423,109,3.3152
RF,TOTALE,t+4,test,7.155073051162985,144,4.102,6.195,0.7599,35,4.7097,109,3.9069
RF,TOTALE,t+5,test,7.155073051162985,144,4.597,6.4821,0.7365,35,5.9515,109,4.1621
RF,TOTALE,t+6,test,7.155073051162985,144,5.1209,7.1162,0.6867,35,5.8519,109,4.8862
RF,TOTALE,t+7,test,7.155073051162985,144,5.9267,7.9151,0.6251,35,6.5434,109,5.7287
RF,TOTALE,ALL,test,7.155073051162985,1008,3.9592,6.1485,0.7702,245,4.9392,763,3.6445
MLP,TOTALE,t+1,train,7.0223496386332664,1108,1.5272,3.7073,0.9536,331,1.6624,777,1.4696
MLP,TOTALE,t+2,train,7.0223496386332664,1108,2.5591,5.1647,0.9096,331,2.5345,777,2.5695
MLP,TOTALE,t+3,train,7.0223496386332664,1108,3.3325,5.9881,0.8777,331,2.9689,777,3.4874
MLP,TOTALE,t+4,train,7.0223496386332664,1108,3.9803,6.6774,0.8471,331,3.3447,777,4.2511
MLP,TOTALE,t+5,train,7.0223496386332664,1108,4.5578,7.3086,0.8163,331,3.7923,777,4.8839
MLP,TOTALE,t+6,train,7.0223496386332664,1108,5.0578,7.8125,0.7895,331,4.2463,777,5.4035
MLP,TOTALE,t+7,train,7.0223496386332664,1108,5.4379,8.2074,0.7669,331,4.7001,777,5.7522
MLP,TOTALE,ALL,train,7.0223496386332664,7756,3.7789,6.5757,0.8521,2317,3.3213,5439,3.9739
MLP,TOTALE,t+1,val,7.0223496386332664,135,1.1198,2.6907,0.9566,37,1.6197,98,0.9311
MLP,TOTALE,t+2,val,7.0223496386332664,135,1.8818,3.7304,0.9157,37,2.3724,98,1.6966
MLP,TOTALE,t+3,val,7.0223496386332664,135,2.3227,3.869,0.9086,37,2.2778,98,2.3397
MLP,TOTALE,t+4,val,7.0223496386332664,135,2.687,4.0675,0.8978,37,2.2057,98,2.8688
MLP,TOTALE,t+5,val,7.0223496386332664,135,3.096,4.4764,0.8752,37,2.4806,98,3.3284
MLP,TOTALE,t+6,val,7.0223496386332664,135,3.6296,5.0296,0.841,37,2.9223,98,3.8966
MLP,TOTALE,t+7,val,7.0223496386332664,135,4.1545,5.6968,0.8022,37,3.4508,98,4.4201
MLP,TOTALE,ALL,val,7.0223496386332664,945,2.6988,4.317,0.8862,259,2.4756,686,2.783
MLP,TOTALE,t+1,test,7.0223496386332664,144,1.7,3.9661,0.9091,35,3.5188,109,1.1159
MLP,TOTALE,t+2,test,7.0223496386332664,144,2.5807,5.0185,0.8494,35,3.6591,109,2.2345
MLP,TOTALE,t+3,test,7.0223496386332664,144,3.2964,5.7633,0.7954,35,4.0596,109,3.0513
MLP,TOTALE,t+4,test,7.0223496386332664,144,3.7055,6.1773,0.7612,35,4.3337,109,3.5037
MLP,TOTALE,t+5,test,7.0223496386332664,144,4.1675,6.5107,0.7342,35,5.4844,109,3.7447
MLP,TOTALE,t+6,test,7.0223496386332664,144,4.5943,6.9794,0.6987,35,5.2452,109,4.3853
MLP,TOTALE,t+7,test,7.0223496386332664,144,5.3408,7.6145,0.653,35,5.707,109,5.2232
MLP,TOTALE,ALL,test,7.0223496386332664,1008,3.6265,6.1106,0.7731,245,4.5726,763,3.3227
LSTM,TOTALE,t+1,train,3.0,742,0.6737,1.8788,0.9878,236,0.7216,506,0.6513
LSTM,TOTALE,t+2,train,3.0,742,0.9426,2.4781,0.9786,236,0.7848,506,1.0163
LSTM,TOTALE,t+3,train,3.0,742,1.0929,2.507,0.978,236,0.8062,506,1.2267
LSTM,TOTALE,t+4,train,3.0,742,1.1854,2.5474,0.9771,236,0.9027,506,1.3172
LSTM,TOTALE,t+5,train,3.0,742,1.3115,2.7064,0.974,236,0.957,506,1.4768
LSTM,TOTALE,t+6,train,3.0,742,1.3831,2.8236,0.9715,236,0.9756,506,1.5731
LSTM,TOTALE,t+7,train,3.0,742,1.5655,3.2646,0.9617,236,1.0972,506,1.784
LSTM,TOTALE,ALL,train,3.0,5194,1.165,2.6295,0.9756,1652,0.8922,3542,1.2922
LSTM,TOTALE,t+1,val,3.0,129,1.0497,2.2473,0.9646,34,1.5152,95,0.8831
LSTM,TOTALE,t+2,val,3.0,129,1.9421,3.182,0.9283,34,2.2014,95,1.8493
LSTM,TOTALE,t+3,val,3.0,129,2.1101,3.3257,0.9213,34,1.5621,95,2.3062
LSTM,TOTALE,t+4,val,3.0,129,2.6263,3.812,0.896,34,1.8264,95,2.9125
LSTM,TOTALE,t+5,val,3.0,129,3.0304,4.3116,0.8664,34,2.0888,95,3.3674
LSTM,TOTALE,t+6,val,3.0,129,3.4689,4.8832,0.8291,34,2.3389,95,3.8733
LSTM,TOTALE,t+7,val,3.0,129,3.8778,5.3015,0.8093,34,3.0694,95,4.1671
LSTM,TOTALE,ALL,val,3.0,903,2.5865,3.9876,0.8881,238,2.086,665,2.7656
LSTM,TOTALE,t+1,test,3.0,143,1.8428,4.0932,0.902,34,3.8282,109,1.2235
LSTM,TOTALE,t+2,test,3.0,143,3.2139,5.6554,0.8063,34,4.3341,109,2.8645
LSTM,TOTALE,t+3,test,3.0,143,4.0423,6.4352,0.7419,34,4.7293,109,3.8281
LSTM,TOTALE,t+4,test,3.0,143,4.7519,7.527,0.6419,34,4.7751,109,4.7447
LSTM,TOTALE,t+5,test,3.0,143,5.5235,8.3952,0.5551,34,5.9549,109,5.3889
LSTM,TOTALE,t+6,test,3.0,143,5.8694,8.3827,0.5644,34,6.0855,109,5.802
LSTM,TOTALE,t+7,test,3.0,143,6.765,9.2643,0.4866,34,7.4508,109,6.5511
LSTM,TOTALE,ALL,test,3.0,1001,4.5727,7.3035,0.6732,238,5.3083,763,4.3432
