model,feature_set,horizon,split,event_weight,n,MAE,RMSE,R2,ev_n,ev_MAE,dc_n,dc_MAE
Ridge,ACQUA_METEO,t+1,test,3.8718649360947177,144,11.4919,14.3371,-0.1882,35,10.8727,109,11.6907
Ridge,ACQUA_METEO,t+2,test,3.8718649360947177,144,11.3088,13.9501,-0.1638,35,10.8264,109,11.4637
Ridge,ACQUA_METEO,t+3,test,3.8718649360947177,144,10.8664,13.4309,-0.1113,35,10.2626,109,11.0603
Ridge,ACQUA_METEO,t+4,test,3.8718649360947177,144,10.9901,13.7539,-0.1837,35,10.3521,109,11.1949
Ridge,ACQUA_METEO,t+5,test,3.8718649360947177,144,11.0414,13.7338,-0.1827,35,10.3588,109,11.2606
Ridge,ACQUA_METEO,t+6,test,3.8718649360947177,144,11.8884,15.0448,-0.4002,35,11.032,109,12.1634
Ridge,ACQUA_METEO,t+7,test,3.8718649360947177,144,11.7252,14.7551,-0.3029,35,10.977,109,11.9654
Ridge,ACQUA_METEO,ALL,test,3.8718649360947177,1008,11.3303,14.1542,-0.2177,245,10.6688,763,11.5427
RF,ACQUA_METEO,t+1,train,3.927972976869379,1108,9.0209,11.3853,0.5628,331,8.7756,777,9.1255
RF,ACQUA_METEO,t+2,train,3.927972976869379,1108,9.0274,11.3283,0.5649,331,8.6583,777,9.1846
RF,ACQUA_METEO,t+3,train,3.927972976869379,1108,9.0279,11.2852,0.5656,331,8.4448,777,9.2762
RF,ACQUA_METEO,t+4,train,3.927972976869379,1108,8.988,11.2395,0.5669,331,8.2991,777,9.2815
RF,ACQUA_METEO,t+5,train,3.927972976869379,1108,8.985,11.2294,0.5663,331,8.3056,777,9.2744
RF,ACQUA_METEO,t+6,train,3.927972976869379,1108,9.022,11.2679,0.5621,331,8.402,777,9.2862
RF,ACQUA_METEO,t+7,train,3.927972976869379,1108,9.0782,11.3069,0.5576,331,8.3836,777,9.3741
RF,ACQUA_METEO,ALL,train,3.927972976869379,7756,9.0214,11.2919,0.5638,2317,8.467,5439,9.2575
RF,ACQUA_METEO,t+1,val,3.927972976869379,135,9.4034,10.8921,0.2892,37,8.6484,98,9.6885
RF,ACQUA_METEO,t+2,val,3.927972976869379,135,9.3634,10.8414,0.2881,37,8.01,98,9.8744
RF,ACQUA_METEO,t+3,val,3.927972976869379,135,9.553,11.0225,0.258,37,7.9404,98,10.1619
RF,ACQUA_METEO,t+4,val,3.927972976869379,135,9.7356,11.1767,0.2283,37,8.2538,98,10.295
RF,ACQUA_METEO,t+5,val,3.927972976869379,135,9.7719,11.2725,0.2088,37,8.3813,98,10.2969
RF,ACQUA_METEO,t+6,val,3.927972976869379,135,9.7973,11.3285,0.1934,37,8.2454,98,10.3832
RF,ACQUA_METEO,t+7,val,3.927972976869379,135,10.0037,11.6413,0.1739,37,8.262,98,10.6613
RF,ACQUA_METEO,ALL,val,3.927972976869379,945,9.6612,11.1708,0.2379,259,8.2488,686,10.1944
RF,ACQUA_METEO,t+1,test,3.927972976869379,144,9.4068,11.5385,0.2304,35,10.1995,109,9.1522
RF,ACQUA_METEO,t+2,test,3.927972976869379,144,9.3292,11.5115,0.2075,35,9.3666,109,9.3171
RF,ACQUA_METEO,t+3,test,3.927972976869379,144,9.2281,11.4038,0.1989,35,8.8975,109,9.3342
RF,ACQUA_METEO,t+4,test,3.927972976869379,144,9.2642,11.4044,0.1862,35,8.8517,109,9.3966
RF,ACQUA_METEO,t+5,test,3.927972976869379,144,9.4717,11.5193,0.168,35,9.873,109,9.3428
RF,ACQUA_METEO,t+6,test,3.927972976869379,144,9.6623,11.6383,0.1621,35,9.7377,109,9.638
RF,ACQUA_METEO,t+7,test,3.927972976869379,144,9.8046,11.721,0.1778,35,10.1374,109,9.6978
RF,ACQUA_METEO,ALL,test,3.927972976869379,1008,9.4524,11.5343,0.1914,245,9.5805,763,9.4113
MLP,ACQUA_METEO,t+1,train,6.4451433769994555,1108,9.0238,11.4034,0.5614,331,8.8158,777,9.1124
MLP,ACQUA_METEO,t+2,train,6.4451433769994555,1108,8.9158,11.2858,0.5682,331,8.439,777,9.1189
MLP,ACQUA_METEO,t+3,train,6.4451433769994555,1108,8.7565,11.1453,0.5763,331,7.9254,777,9.1106
MLP,ACQUA_METEO,t+4,train,6.4451433769994555,1108,8.7183,11.112,0.5767,331,7.7775,777,9.1191
MLP,ACQUA_METEO,t+5,train,6.4451433769994555,1108,8.7198,11.0748,0.5781,331,7.8891,777,9.0737
MLP,ACQUA_METEO,t+6,train,6.4451433769994555,1108,8.7587,11.0801,0.5766,331,8.1598,777,9.0139
MLP,ACQUA_METEO,t+7,train,6.4451433769994555,1108,8.9049,11.1848,0.5671,331,8.3433,777,9.1441
MLP,ACQUA_METEO,ALL,train,6.4451433769994555,7756,8.8283,11.1843,0.5721,2317,8.1929,5439,9.0989
MLP,ACQUA_METEO,t+1,val,6.4451433769994555,135,8.9597,10.9099,0.2868,37,8.5783,98,9.1038
MLP,ACQUA_METEO,t+2,val,6.4451433769994555,135,8.8557,10.9928,0.2681,37,8.0611,98,9.1557
MLP,ACQUA_METEO,t+3,val,6.4451433769994555,135,8.9439,11.1751,0.2373,37,8.1657,98,9.2377
MLP,ACQUA_METEO,t+4,val,6.4451433769994555,135,9.0819,11.2669,0.2158,37,8.3612,98,9.354
MLP,ACQUA_METEO,t+5,val,6.4451433769994555,135,9.21,11.2082,0.2179,37,8.5953,98,9.4421
MLP,ACQUA_METEO,t+6,val,6.4451433769994555,135,9.1617,11.1836,0.2139,37,8.5884,98,9.3781
MLP,ACQUA_METEO,t+7,val,6.4451433769994555,135,9.3383,11.4131,0.206,37,8.5781,98,9.6254
MLP,ACQUA_METEO,ALL,val,6.4451433769994555,945,9.0788,11.1653,0.2387,259,8.4183,686,9.3281
MLP,ACQUA_METEO,t+1,test,6.4451433769994555,144,9.5417,11.4941,0.2363,35,10.1274,109,9.3536
MLP,ACQUA_METEO,t+2,test,6.4451433769994555,144,9.4641,11.5629,0.2005,35,9.5329,109,9.4419
MLP,ACQUA_METEO,t+3,test,6.4451433769994555,144,9.41,11.6378,0.1657,35,9.274,109,9.4537
MLP,ACQUA_METEO,t+4,test,6.4451433769994555,144,9.4027,11.6856,0.1455,35,9.4454,109,9.389
MLP,ACQUA_METEO,t+5,test,6.4451433769994555,144,9.4131,11.6907,0.143,35,10.006,109,9.2227
MLP,ACQUA_METEO,t+6,test,6.4451433769994555,144,9.6104,11.8625,0.1295,35,9.6865,109,9.586
MLP,ACQUA_METEO,t+7,test,6.4451433769994555,144,9.7452,11.9145,0.1505,35,9.9348,109,9.6843
MLP,ACQUA_METEO,ALL,test,6.4451433769994555,1008,9.5125,11.6934,0.1689,245,9.7153,763,9.4473
LSTM,ACQUA_METEO,t+1,train,3.0,742,5.0922,6.9689,0.8319,236,5.076,506,5.0997
LSTM,ACQUA_METEO,t+2,train,3.0,742,5.1275,7.0476,0.827,236,4.8247,506,5.2687
LSTM,ACQUA_METEO,t+3,train,3.0,742,5.1242,7.0244,0.827,236,4.6248,506,5.3572
LSTM,ACQUA_METEO,t+4,train,3.0,742,5.0756,6.9812,0.828,236,4.4606,506,5.3624
LSTM,ACQUA_METEO,t+5,train,3.0,742,5.0827,6.9901,0.8266,236,4.484,506,5.3619
LSTM,ACQUA_METEO,t+6,train,3.0,742,5.1498,7.0128,0.8244,236,4.651,506,5.3824
LSTM,ACQUA_METEO,t+7,train,3.0,742,5.1569,6.9958,0.8242,236,4.7217,506,5.3599
LSTM,ACQUA_METEO,ALL,train,3.0,5194,5.1155,7.003,0.8271,1652,4.6918,3542,5.3132
LSTM,ACQUA_METEO,t+1,val,3.0,129,7.8052,9.9552,0.3055,34,7.7527,95,7.824
LSTM,ACQUA_METEO,t+2,val,3.0,129,7.8748,10.1066,0.2763,34,7.27,95,8.0913
LSTM,ACQUA_METEO,t+3,val,3.0,129,8.0666,10.3149,0.2429,34,7.6764,95,8.2062
LSTM,ACQUA_METEO,t+4,val,3.0,129,8.7403,10.904,0.1491,34,7.7713,95,9.0871
LSTM,ACQUA_METEO,t+5,val,3.0,129,8.9317,11.4477,0.0585,34,7.8954,95,9.3026
LSTM,ACQUA_METEO,t+6,val,3.0,129,9.0652,11.9743,-0.0275,34,7.8525,95,9.4993
LSTM,ACQUA_METEO,t+7,val,3.0,129,9.6788,12.548,-0.0681,34,7.9602,95,10.2939
LSTM,ACQUA_METEO,ALL,val,3.0,903,8.5947,11.074,0.1369,238,7.7398,665,8.9006
LSTM,ACQUA_METEO,t+1,test,3.0,107,12.5372,15.4944,-0.2092,23,15.7915,84,11.6461
LSTM,ACQUA_METEO,t+2,test,3.0,107,11.9823,14.9375,-0.1584,23,14.1594,84,11.3861
LSTM,ACQUA_METEO,t+3,test,3.0,107,12.4634,15.4653,-0.2722,23,13.6361,84,12.1423
LSTM,ACQUA_METEO,t+4,test,3.0,107,12.4102,15.3459,-0.2661,23,13.0139,84,12.2448
LSTM,ACQUA_METEO,t+5,test,3.0,107,12.0859,14.8686,-0.1874,23,13.5866,84,11.675
LSTM,ACQUA_METEO,t+6,test,3.0,107,11.708,14.3772,-0.0926,23,13.4091,84,11.2422
LSTM,ACQUA_METEO,t+7,test,3.0,107,11.9135,14.5926,-0.087,23,13.874,84,11.3767
LSTM,ACQUA_METEO,ALL,test,3.0,749,12.1572,15.0171,-0.181,161,13.9244,588,11.6733
Ridge,TOTALE,t+1,train,1.6605332238248696,1108,1.8985,3.5392,0.9578,331,1.8864,777,1.9037
Ridge,TOTALE,t+2,train,1.6605332238248696,1108,2.9114,4.7983,0.9219,331,2.8228,777,2.9491
Ridge,TOTALE,t+3,train,1.6605332238248696,1108,3.6425,5.559,0.8946,331,3.3256,777,3.7774
Ridge,TOTALE,t+4,train,1.6605332238248696,1108,4.2066,6.1258,0.8714,331,3.6732,777,4.4338
Ridge,TOTALE,t+5,train,1.6605332238248696,1108,4.6091,6.5333,0.8532,331,3.9109,777,4.9065
Ridge,TOTALE,t+6,train,1.6605332238248696,1108,4.9118,6.9148,0.8351,331,4.1724,777,5.2268
Ridge,TOTALE,t+7,train,1.6605332238248696,1108,5.1976,7.2218,0.8195,331,4.5224,777,5.4852
Ridge,TOTALE,ALL,train,1.6605332238248696,7756,3.9111,5.9357,0.8795,2317,3.4734,5439,4.0975
Ridge,TOTALE,t+1,val,1.6605332238248696,135,1.6583,2.508,0.9623,37,2.0022,98,1.5284
Ridge,TOTALE,t+2,val,1.6605332238248696,135,2.7638,4.1138,0.8975,37,3.1291,98,2.6258
Ridge,TOTALE,t+3,val,1.6605332238248696,135,3.3385,4.5169,0.8754,37,2.8397,98,3.5267
Ridge,TOTALE,t+4,val,1.6605332238248696,135,3.8595,5.0111,0.8449,37,3.1584,98,4.1242
Ridge,TOTALE,t+5,val,1.6605332238248696,135,4.5952,5.7551,0.7938,37,3.6249,98,4.9615
Ridge,TOTALE,t+6,val,1.6605332238248696,135,5.0853,6.4296,0.7402,37,3.9167,98,5.5266
Ridge,TOTALE,t+7,val,1.6605332238248696,135,5.4892,7.1363,0.6896,37,4.5768,98,5.8337
Ridge,TOTALE,ALL,val,1.6605332238248696,945,3.8271,5.266,0.8306,259,3.3211,686,4.0181
Ridge,TOTALE,t+1,test,1.6605332238248696,144,2.4922,4.1188,0.9019,35,3.315,109,2.2281
Ridge,TOTALE,t+2,test,1.6605332238248696,144,3.5122,4.996,0.8507,35,3.5144,109,3.5115
Ridge,TOTALE,t+3,test,1.6605332238248696,144,4.6169,6.5024,0.7395,35,4.6098,109,4.6191
Ridge,TOTALE,t+4,test,1.6605332238248696,144,5.161,6.5753,0.7295,35,4.893,109,5.2471
Ridge,TOTALE,t+5,test,1.6605332238248696,144,5.9439,7.4899,0.6482,35,6.1846,109,5.8666
Ridge,TOTALE,t+6,test,1.6605332238248696,144,6.4184,8.3958,0.564,35,5.668,109,6.6593
Ridge,TOTALE,t+7,test,1.6605332238248696,144,7.1448,9.1296,0.5012,35,6.4347,109,7.3729
Ridge,TOTALE,ALL,test,1.6605332238248696,1008,5.0414,6.9424,0.7071,245,4.9457,763,5.0721
RF,TOTALE,t+1,train,7.224430486864368,1108,1.3643,2.7661,0.9742,331,1.2011,777,1.4338
RF,TOTALE,t+2,train,7.224430486864368,1108,1.8462,3.5518,0.9572,331,1.4438,777,2.0177
RF,TOTALE,t+3,train,7.224430486864368,1108,2.1092,3.7326,0.9525,331,1.5173,777,2.3613
RF,TOTALE,t+4,train,7.224430486864368,1108,2.2554,3.84,0.9494,331,1.6067,777,2.5317
RF,TOTALE,t+5,train,7.224430486864368,1108,2.3423,3.9146,0.9473,331,1.7176,777,2.6084
RF,TOTALE,t+6,train,7.224430486864368,1108,2.482,4.0685,0.9429,331,1.7561,777,2.7912
RF,TOTALE,t+7,train,7.224430486864368,1108,2.6739,4.3048,0.9359,331,1.9035,777,3.0021
RF,TOTALE,ALL,train,7.224430486864368,7756,2.1533,3.7674,0.9514,2317,1.5923,5439,2.3923
RF,TOTALE,t+1,val,7.224430486864368,135,1.7777,3.0938,0.9427,37,2.1972,98,1.6194
RF,TOTALE,t+2,val,7.224430486864368,135,2.6892,4.4555,0.8798,37,3.1353,98,2.5208
RF,TOTALE,t+3,val,7.224430486864368,135,3.1259,4.6139,0.87,37,3.0803,98,3.1431
RF,TOTALE,t+4,val,7.224430486864368,135,3.4277,4.7351,0.8615,37,2.9413,98,3.6113
RF,TOTALE,t+5,val,7.224430486864368,135,3.7171,4.9694,0.8462,37,3.0849,98,3.9558
RF,TOTALE,t+6,val,7.224430486864368,135,4.079,5.4239,0.8151,37,3.2343,98,4.3979
RF,TOTALE,t+7,val,7.224430486864368,135,4.6408,6.3641,0.7531,37,3.706,98,4.9937
RF,TOTALE,ALL,val,7.224430486864368,945,3.3511,4.8953,0.8537,259,3.0542,686,3.4631
RF,TOTALE,t+1,test,7.224430486864368,144,2.2041,4.0163,0.9068,35,3.7013,109,1.7233
RF,TOTALE,t+2,test,7.224430486864368,144,3.1017,4.9162,0.8555,35,3.6421,109,2.9282
RF,TOTALE,t+3,test,7.224430486864368,144,3.7543,5.5752,0.8085,35,3.6864,109,3.7761
RF,TOTALE,t+4,test,7.224430486864368,144,4.2612,6.1114,0.7663,35,3.9458,109,4.3625
RF,TOTALE,t+5,test,7.224430486864368,144,4.6534,6.5581,0.7303,35,5.4044,109,4.4123
RF,TOTALE,t+6,test,7.224430486864368,144,5.2488,7.2877,0.6715,35,5.0434,109,5.3147
RF,TOTALE,t+7,test,7.224430486864368,144,5.8724,7.9573,0.6211,35,5.5249,109,5.984
RF,TOTALE,ALL,test,7.224430486864368,1008,4.1566,6.1895,0.7672,245,4.4212,763,4.0716
MLP,TOTALE,t+1,train,8.846387109066935,1108,2.131,3.3744,0.9616,331,2.0458,777,2.1673
MLP,TOTALE,t+2,train,8.846387109066935,1108,2.4957,4.2553,0.9386,331,2.0812,777,2.6722
MLP,TOTALE,t+3,train,8.846387109066935,1108,3.0395,4.9259,0.9172,331,2.2832,777,3.3617
MLP,TOTALE,t+4,train,8.846387109066935,1108,3.4631,5.431,0.8989,331,2.472,777,3.8853
MLP,TOTALE,t+5,train,8.846387109066935,1108,3.7407,5.8119,0.8838,331,2.6672,777,4.198
MLP,TOTALE,t+6,train,8.846387109066935,1108,4.0991,6.2761,0.8641,331,2.966,777,4.5818
MLP,TOTALE,t+7,train,8.846387109066935,1108,4.483,6.7656,0.8416,331,3.4226,777,4.9347
MLP,TOTALE,ALL,train,8.846387109066935,7756,3.3503,5.3745,0.9012,2317,2.5626,5439,3.6859
MLP,TOTALE,t+1,val,8.846387109066935,135,2.0639,3.1708,0.9398,37,2.6974,98,1.8247
MLP,TOTALE,t+2,val,8.846387109066935,135,2.523,4.1182,0.8973,37,3.0138,98,2.3377
MLP,TOTALE,t+3,val,8.846387109066935,135,2.8062,4.174,0.8936,37,2.7938,98,2.8108
MLP,TOTALE,t+4,val,8.846387109066935,135,3.0688,4.2396,0.889,37,2.7778,98,3.1786
MLP,TOTALE,t+5,val,8.846387109066935,135,3.3752,4.5511,0.871,37,3.2633,98,3.4174
MLP,TOTALE,t+6,val,8.846387109066935,135,3.8629,5.1509,0.8332,37,3.633,98,3.9497
MLP,TOTALE,t+7,val,8.846387109066935,135,4.4825,6.0487,0.777,37,4.0394,98,4.6498
MLP,TOTALE,ALL,val,8.846387109066935,945,3.1689,4.5707,0.8724,259,3.1741,686,3.167
MLP,TOTALE,t+1,test,8.846387109066935,144,2.8504,4.8341,0.8649,35,4.4503,109,2.3366
MLP,TOTALE,t+2,test,8.846387109066935,144,3.5137,5.5004,0.8191,35,4.142,109,3.3119
MLP,TOTALE,t+3,test,8.846387109066935,144,4.046,5.9129,0.7846,35,4.4381,109,3.92
MLP,TOTALE,t+4,test,8.846387109066935,144,4.3327,6.0935,0.7677,35,4.7592,109,4.1957
MLP,TOTALE,t+5,test,8.846387109066935,144,4.6144,6.2611,0.7542,35,5.9877,109,4.1735
MLP,TOTALE,t+6,test,8.846387109066935,144,5.1017,6.8287,0.7115,35,5.9794,109,4.8198
MLP,TOTALE,t+7,test,8.846387109066935,144,5.9805,7.8867,0.6278,35,6.6769,109,5.7569
MLP,TOTALE,ALL,test,8.846387109066935,1008,4.3485,6.2536,0.7623,245,5.2048,763,4.0735
LSTM,TOTALE,t+1,train,3.0,742,0.6479,1.0449,0.9962,236,0.5388,506,0.6988
LSTM,TOTALE,t+2,train,3.0,742,0.71,1.0797,0.9959,236,0.5646,506,0.7778
LSTM,TOTALE,t+3,train,3.0,742,0.7092,1.1091,0.9957,236,0.5859,506,0.7666
LSTM,TOTALE,t+4,train,3.0,742,0.7811,1.253,0.9945,236,0.5824,506,0.8738
LSTM,TOTALE,t+5,train,3.0,742,0.6647,1.09,0.9958,236,0.5173,506,0.7334
LSTM,TOTALE,t+6,train,3.0,742,0.6531,1.2834,0.9941,236,0.483,506,0.7325
LSTM,TOTALE,t+7,train,3.0,742,0.655,1.134,0.9954,236,0.5251,506,0.7156
LSTM,TOTALE,ALL,train,3.0,5194,0.6887,1.1451,0.9954,1652,0.5424,3542,0.7569
LSTM,TOTALE,t+1,val,3.0,129,2.5841,3.5107,0.9136,34,2.3867,95,2.6547
LSTM,TOTALE,t+2,val,3.0,129,3.207,4.3669,0.8649,34,2.8847,95,3.3224
LSTM,TOTALE,t+3,val,3.0,129,3.3038,4.4853,0.8568,34,2.6386,95,3.5418
LSTM,TOTALE,t+4,val,3.0,129,3.8771,5.0921,0.8144,34,3.4219,95,4.0401
LSTM,TOTALE,t+5,val,3.0,129,3.8428,4.9365,0.8249,34,3.3584,95,4.0162
LSTM,TOTALE,t+6,val,3.0,129,4.2534,5.4027,0.7908,34,3.3202,95,4.5874
LSTM,TOTALE,t+7,val,3.0,129,4.0846,5.3765,0.8039,34,3.674,95,4.2316
LSTM,TOTALE,ALL,val,3.0,903,3.5933,4.7795,0.8392,238,3.0978,665,3.7706
LSTM,TOTALE,t+1,test,3.0,107,4.4598,6.4441,0.7908,23,7.2329,84,3.7006
LSTM,TOTALE,t+2,test,3.0,107,4.777,6.3661,0.7896,23,5.7122,84,4.5209
LSTM,TOTALE,t+3,test,3.0,107,4.676,6.4693,0.7774,23,3.8765,84,4.8949
LSTM,TOTALE,t+4,test,3.0,107,4.6374,6.2693,0.7887,23,3.9699,84,4.8202
LSTM,TOTALE,t+5,test,3.0,107,5.735,7.442,0.7025,23,5.6447,84,5.7598
LSTM,TOTALE,t+6,test,3.0,107,6.1327,8.2544,0.6398,23,5.3214,84,6.3549
LSTM,TOTALE,t+7,test,3.0,107,6.4285,8.7394,0.6101,23,5.5112,84,6.6797
LSTM,TOTALE,ALL,test,3.0,749,5.2638,7.2022,0.7283,161,5.3241,588,5.2473
